ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
1389311_at				Transcribed locus		Rn.22244	8080848	AW915161
1389312_at	mediator of cell motility 1	Memo1	298787				3708831	AI104484
1389313_at	phosphofurin acidic cluster sorting protein 2	Pacs2	691631	Transcribed locus		Rn.155780	3638749	AI137972
1389314_at	nuclear VCP-like	Nvl	289323				8081186	AW915489
1389315_at	G protein-coupled receptor kinase interacting ArfGAP 2	Git2	304546				4252102	AI408598
1389316_at	ubiquitin specific peptidase 9, X-linked	Usp9x	363445				8080628	AW914946
1389317_at	transmembrane protein 127	Tmem127	311405				11405616	BF417627
1389318_at	dishevelled associated activator of morphogenesis 1	Daam1	314212				11214056	BF282986
1389319_at							2863674	AA800719
1389320_at	F-box protein 25	Fbxo25	364637				11407870	BF419881
1389321_at				Transcribed locus		Rn.19306	14953904	BI292917
1389322_at	programmed cell death 7	Pdcd7	363082				3227903	AI013847
1389323_at	WD repeat domain 61	Wdr61	363064				11213699	BF282629
1389324_at	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	Tie1	89806				14946385	BI289129
1389325_at	programmed cell death 10	Pdcd10	494345				2936085	AA848545
1389326_at	replication factor C (activator 1) 3	Rfc3	288414				3704824	AI103093
1389327_at	mitochondrial ribosomal protein L32	Mrpl32	291206				11213745	BF282675
1389328_at	splicing factor 3a, subunit 1	Sf3a1	305479				18185082	BM385029
1389329_at	lectin, galactoside-binding, soluble, 8	Lgals8	116641				4255418	AI411914
1389330_at	similar to cDNA sequence BC017158	RGD1310127	361654				3020939	AA894060
1389331_at				TL0AEA64YC07 mRNA sequence		Rn.22818	3708741	AI104371
1389332_at				Transcribed locus		Rn.13202	11214474	BF283404
1389333_at	F-box protein 3	Fbxo3	690634				4250578	AI407074
1389334_at	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10///NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10-like 1	Ndufa10///Ndufa10l1	678759///316632				14923619	BI277594
1389335_at	DDB1 and CUL4 associated factor 5	Dcaf5	314273				18187532	BM387479
1389336_at	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	Pop5	117241				18190946	BM390893
1389337_at				Transcribed locus		Rn.7972	3105948	AA946032
1389338_at	transmembrane protein 126B	Tmem126b	293114					
1389339_at	arylsulfatase A	Arsa	315222	Arylsulfatase A	Arsa	Rn.23323	11215132	BF284062
1389340_at	zinc finger protein 318	Zfp318	685082				14956485	BI294227
1389341_at	plexin D1	Plxnd1	312652				4134070	AI102248
1389342_at	T-cell acute lymphocytic leukemia 1	Tal1	313507				3512937	AI112988
1389343_at	hypothetical protein LOC100361944///mitochondrial inner membrane organizing system 1	LOC100361944///Minos1	100361944///362641				980620	H35203
1389344_at	ubiquitin specific peptidase 39	Usp39	297336				8501363	BE109258
1389345_at				Transcribed locus		Rn.203739	4135624	AI231218
1389346_at	activity-dependent neuroprotector homeobox	Adnp	64622				14884775	BI274136
1389347_at	phosphatidylinositol transfer protein, membrane-associated 1	Pitpnm1	361694				8492503	BE100607
1389348_at	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa	Cstf1	311670				11213512	BF282442
1389349_s_at	interleukin 17 receptor E	Il17re	362417				18183819	BM383766
1389350_at	apolipoprotein H (beta-2-glycoprotein I)	Apoh	287774				3731051	AI180413
1389351_at	leucine rich repeat (in FLII) interacting protein 1	Lrrfip1	367314				18187917	BM387864
1389352_at				Transcribed locus		Rn.14154	11213050	BF281980
1389353_at	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	Sema6d	311384				18186578	BM386525
1389354_at	GIPC PDZ domain containing family, member 2///GIPC PDZ domain containing family, member 2	LOC100361187///Gipc2	100361187///365960				11216470	BF285490
1389355_at	immediate early response 5	Ier5	498256				11216257	BF285187
1389356_at				Transcribed locus		Rn.203553	8081596	AW915885
1389357_at	MORC family CW-type zinc finger 2	Morc2	289736				7175077	AW532663
1389358_at	lysophosphatidylglycerol acyltransferase 1	Lpgat1	679692				11213810	BF282740
1389359_at	structural maintenance of chromosomes 4	Smc4	295107				8512928	BE120823
1389360_at	FXYD domain-containing ion transport regulator 3	Fxyd3	116831				4133071	AI009597
1389361_at	clusterin associated protein 1	Cluap1	363544				3226338	AI012506
1389362_at	protein tyrosine phosphatase, non-receptor type 3	Ptpn3	362524				4033088	AI317821
1389363_at	acireductone dioxygenase 1	Adi1	298934				4283505	AA997430
1389364_at	Nedd4 family interacting protein 2	Ndfip2	361089				11394684	BF406709
1389365_at	similar to CG3740-PA	LOC690000	690000				3812178	AI228291
1389366_at	zinc finger protein 553	Zfp553	308991				14955425	BI293689
1389367_at	schwannomin interacting protein 1	Schip1	295105				4253251	AI409747
1389368_at	Cnksr family member 3	Cnksr3	308113				6596833	AW253242
1389369_at							11220087	BF289017
1389370_at	PHD finger protein 1	Phf1	294287				8080677	AW914993
1389371_at				Transcribed locus		Rn.199177	3708495	AI104077
1389372_at	DENN/MADD domain containing 4C	Dennd4c	313340				11379085	BF394221
1389373_at	SMAD family member 1	Smad1	25671				4299368	AI029555
1389374_at	kinesin family member C3	Kifc3	307644				14958208	BI295100
1389375_at	UPF2 regulator of nonsense transcripts homolog (yeast)	Upf2	361271	UPF2 regulator of nonsense transcripts homolog (yeast)	Upf2	Rn.106291	3816287	AI232407
1389376_at				Transcribed locus		Rn.28147	8505400	BE113330
1389377_at	insulin induced gene 2	Insig2	288985				2939343	AA851803
1389378_at	CDC42 effector protein (Rho GTPase binding) 5	Cdc42ep5	361505				4608372	AI599324
1389379_at				Transcribed locus		Rn.165736	4133533	AI011967
1389380_at	folylpolyglutamate synthase	Fpgs	687266				4133591	AI012181
1389381_at	sequestosome 1	Sqstm1	113894				4255090	AI411586
1389382_at	makorin, ring finger protein, 2	Mkrn2	297525				14922521	BI277034
1389383_at	SEC24 family member A	Sec24a	287275				14947861	BI289855
1389384_at	NADH dehydrogenase (ubiquinone) complex I, assembly factor 4	Ndufaf4	362495				8503838	BE111733
1389385_at	B9 protein domain 1	B9d1	287383				18190377	BM390324
1389386_at	T cell activation inhibitor, mitochondrial	Tcaim	363169	Tolerance-associated gene 1	Toag1	Rn.20696	4134540	AI170759
1389387_at	proteasome (prosome, macropain) inhibitor subunit 1	Psmf1	689852				11671107	BF561377
1389388_at				Transcribed locus		Rn.88168	11222231	BF291161
1389389_at	DEAD (Asp-Glu-Ala-Asp) box helicase 56	Ddx56	289780				11408157	BF420168
1389390_at	GATA zinc finger domain containing 1	Gatad1	500005				4608895	AI599847
1389391_at	solute carrier family 35, member E3	Slc35e3	362883				4255485	AI411981
1389392_at	chloride channel, voltage-sensitive 6	Clcn6	295586				11384476	BF399468
1389393_at	abhydrolase domain containing 17C	Abhd17c	361601				3816149	AI232269
1389394_at				Transcribed locus		Rn.23552	4255313	AI411809
1389395_at				Transcribed locus		Rn.15108	14919778	BI275654
1389396_at				Transcribed locus		Rn.203253	9203049	BE329273
1389397_at				Transcribed locus		Rn.165737	3817892	AI234012
1389398_at	ankyrin 1, erythrocytic	Ank1	306570				3712181	AI172141
1389399_at	similar to RIKEN cDNA 0610039J04	RGD1562218	292100				13268988	BG372451
1389400_at	similar to Msx2-interacting protein (SPEN homolog) (SMART/HDAC1-associated repressor protein)	LOC690911	690911				7174130	AW531716
1389401_at				Transcribed locus		Rn.19398	14957918	BI294956
1389402_at	cysteine-serine-rich nuclear protein 1	Csrnp1	363165				4135093	AI178746
1389403_at	bone morphogenetic protein 7	Bmp7	85272				3227771	AI013715
1389404_at	forkhead box S1	Foxs1	311547				3222715	AI008883
1389405_at							13303352	BG378880
1389406_at	transmembrane protein 242///transmembrane protein 242	Tmem242///Tmem242	100362950///292228				14960693	BI296349
1389407_at	dehydrogenase/reductase (SDR family) member 1	Dhrs1	290234				8491294	BE099453
1389408_at	ribonucleotide reductase M2	Rrm2	362720				13303810	BG379338
1389409_at	testis derived transcript	Tes	500040				3728507	AI177869
1389410_s_at				Transcribed locus		Rn.11601	4255893	AI412389
1389411_at				Transcribed locus		Rn.19666	6966636	AW435329
1389412_at				Transcribed locus		Rn.6620	2863648	AA800693
1389413_at	ecotropic viral integration site 2A	Evi2a	685433				14927033	BI279325
1389414_at				Transcribed locus, weakly similar to XP_001480260.1 PREDICTED: envelope glyc...		Rn.13770	14938864	BI285335
1389415_at	round spermatid basic protein 1	Rsbn1	310749				14947432	BI289649
1389416_at	RGD1560398	RGD1560398	498192				14960106	BI296051
1389417_at	retinoblastoma binding protein 5	Rbbp5	304794				4132830	AA946518
1389418_at				Transcribed locus		Rn.76252	4253956	AI410452
1389419_at				Transcribed locus, weakly similar to NP_059060.1 zinc finger protein 260 [Ra...		Rn.23543	14960162	BI296079
1389420_at	signal transducing adaptor family member 2	Stap2	363334				14927260	BI279446
1389421_at				Transcribed locus, strongly similar to NP_001100622.2 DNA polymerase epsilon...		Rn.226076	8493049	BE101140
1389422_at				TL0AEA66YH12 mRNA sequence		Rn.124369	3731038	AI180400
1389423_at	discoidin domain receptor tyrosine kinase 2	Ddr2	685781				4559827	AI575451
1389424_at	hypothetical protein LOC688452	LOC688452	688452				14947084	BI289475
1389425_at	5', 3'-nucleotidase, cytosolic///similar to 5(3)-deoxyribonucleotidase, cytosolic type (Cytosolic 5,3-pyrimidine nucleotidase) (Deoxy-5-nucleotidase 1) (dNT-1)	Nt5c///LOC688261	100360582///688261				4252178	AI408674
1389426_at	coiled-coil domain containing 92	Ccdc92	100036765				7171220	AW528806
1389427_at				Transcribed locus		Rn.13467	18186540	BM386487
1389428_at				Transcribed locus		Rn.163818	3708786	AI104431
1389429_at				Transcribed locus		Rn.203487	4236558	AA925367
1389430_at				Transcribed locus		Rn.7039	3726810	AI176172
1389431_at				Transcribed locus, strongly similar to NP_035289.2 DNA-dependent protein kin...		Rn.24110	11388757	BF400782
1389432_at	pre-B-cell leukemia homeobox 2	Pbx2	406164				8493003	BE101096
1389433_at	McKusick-Kaufman syndrome	Mkks	311456				14975096	BI298816
1389434_at	Bardet-Biedl syndrome 9	Bbs9	315484				8502780	BE110675
1389435_at	family with sequence similarity 114, member A1	Fam114a1	498366				9202822	BE329046
1389436_at	MSS51 mitochondrial translational activator	Mss51	289904				4136219	AI236615
1389437_at	spalt-like transcription factor 2	Sall2	305854				11377812	BF392952
1389438_at	similar to testes development-related NYD-SP22 isoform 1	RGD1561916	500441				8510559	BE118454
1389439_at				Transcribed locus		Rn.160845	3712658	AI172618
1389440_at				Transcribed locus		Rn.16546	3729114	AI178476
1389441_at	biorientation of chromosomes in cell division 1-like 1	Bod1l1	207118				11404497	BF416508
1389442_at				TL0ADA44YB10 mRNA sequence		Rn.21790	4250308	AI406804
1389443_at	activating signal cointegrator 1 complex subunit 2	Ascc2	498402				3829969	AI236463
1389444_at	zinc finger, DHHC-type containing 20	Zdhhc20	305923				3730303	AI179665
1389445_at	zinc finger protein 688	Zfp688	293511				4250075	AI406571
1389446_at	small nuclear ribonucleoprotein polypeptide A'	Snrpa1	100361269	U2 small nuclear ribonucleoprotein polypeptide A'	LOC100361269	Rn.38265	4560962	AI576586
1389447_at	prolyl 4-hydroxylase, transmembrane	P4htm	301008					
1389448_at	septin 4	Sept4	287606				2862959	AA800004
1389449_at	fat storage-inducing transmembrane protein 1	Fitm1	290223				3712034	AI171994
1389450_at	Williams Beuren syndrome chromosome region 22	Wbscr22	368084				11377594	BF392737
1389451_at	solute carrier family 52, riboflavin transporter, member 2	Slc52a2	362942				3730140	AI179502
1389452_at	zinc finger, DHHC-type containing 8	Zdhhc8	303796				7170872	AW528458
1389453_at	RAD52 motif containing 1	Rdm1	287726					
1389454_at	programmed cell death 5	Pdcd5	292814				11396422	BF408447
1389455_at	SEC24 family member B	Sec24b	295461				13304893	BG380421
1389456_at				Transcribed locus		Rn.17276	14961168	BI296591
1389457_at	myeloblastosis oncogene-like 2	Mybl2	296344				11212338	BF281184
1389458_at				Transcribed locus		Rn.27753	6966498	AW435191
1389459_at	Yae1 domain containing 1	Yae1d1	306994				8509017	BE116947
1389460_at				Transcribed locus		Rn.16928	3815667	AI231787
1389461_at				Transcribed locus		Rn.49839	8505756	BE113651
1389462_at				Transcribed locus		Rn.41650	13269586	BG373049
1389463_at	protein kinase, cAMP dependent regulatory, type I, beta	Prkar1b	25521				13299848	BG375376
1389464_at	ligand of numb-protein X 1, E3 ubiquitin protein ligase	Lnx1	360926				8513058	BE120953
1389465_at				Transcribed locus		Rn.20167	3815166	AI231286
1389466_at	coiled-coil domain containing 6	Ccdc6	691155				13298752	BG374280
1389467_at	transmembrane protein 100	Tmem100	497979				18191301	BM391248
1389468_at	ribose 5-phosphate isomerase A	Rpia	362383				11378765	BF393902
1389469_at								
1389470_at	complement factor B	Cfb	294257				4700151	AI639117
1389471_at	translocase of outer mitochondrial membrane 34	Tomm34	311621				4256240	AI412736
1389472_at	methyltransferase like 13	Mettl13	289159				3705323	AI169015
1389473_at	retinal G protein coupled receptor	Rgr	306307				13298720	BG374248
1389474_at	myosin regulatory light chain interacting protein	Mylip	306825					
1389475_at	smoothened, frizzled class receptor	Smo	25273				11383098	BF398112
1389476_at	similar to RIKEN cDNA D630029K19	RGD1307100	294978				4133203	AI010238
1389477_at				Transcribed locus		Rn.35620	14926105	BI278855
1389478_at	kelch-like family member 22	Klhl22	303792				18192084	BM392031
1389479_at	Kruppel-like factor 3 (basic)	Klf3	114845				3817630	AI233750
1389480_at	RWD domain containing 4A	Rwdd4	502084				4607510	AI598462
1389481_at	similar to GI:13385412-like protein splice form I	RGD735065	294311				14934106	BI282891
1389482_at	lysine-rich coiled-coil 1	Krcc1	312437				14927765	BI279701
1389483_at	dpy-19-like 1 (C. elegans)	Dpy19l1	315496				4252190	AI408686
1389484_at	coenzyme Q4	Coq4	366013				14885848	BI274693
1389485_at	Mdm1 nuclear protein homolog (mouse)	Mdm1	314859				8491664	BE099784
1389486_at				TL0AEA58YF15 mRNA sequence		Rn.166955	8500459	BE108354
1389487_at	DnaJ (Hsp40) homolog, subfamily B, member 12	Dnajb12	294513					
1389488_at							2863705	AA800750
1389489_at	midline 2	Mid2	363502	Midline 2	Mid2	Rn.15520	8502005	BE109900
1389490_at	CD248 molecule, endosialin	Cd248	293669				14885171	BI274335
1389491_at				Transcribed locus		Rn.22391	8494913	BE102814
1389492_at								
1389493_at	ankyrin repeat and BTB (POZ) domain containing 1	Abtb1	297432				4254782	AI411278
1389494_at	ribosomal protein S6 kinase, polypeptide 4	Rps6ka4	361715				18188648	BM388595
1389495_at				Transcribed locus		Rn.63615	11379075	BF394211
1389496_at	A kinase (PRKA) anchor protein 7	Akap7	361458				14977173	BI300893
1389497_at	SMYD family member 5	Smyd5	312503				11402797	BF414808
1389498_at	trypsin domain containing 1	Tysnd1	365571				8503308	BE111203
1389499_at				Transcribed locus		Rn.40836	6597837	AW254246
1389500_at	similar to ras homolog gene family, member U	LOC678766	678766	CDNA clone IMAGE:7445191		Rn.216504	18183175	BM383122
1389501_at	phosphodiesterase 6G, cGMP-specific, rod, gamma	Pde6g	688297				13268426	BG371889
1389502_at							13303187	BG378715
1389503_at	uroplakin 3B-like	Upk3bl	367994				14939094	BI285447
1389504_at	deltex 3, E3 ubiquitin ligase	Dtx3	500847				14974209	BI297929
1389505_at				Transcribed locus		Rn.19019	14948710	BI290283
1389506_x_at	cell division cycle 20	Cdc20	64515				14974738	BI298458
1389507_at	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase	Nedd4l	291553				3398640	AI072446
1389508_at				Transcribed locus		Rn.212177	14974355	BI298075
1389509_at	Sin3A associated protein	Sap130	307527				8487947	BE097016
1389510_at	Ly1 antibody reactive	Lyar	289707				8503870	BE111765
1389511_s_at							11391398	BF403383
1389512_at				Transcribed locus		Rn.199834	11398546	BF410571
1389513_at				Transcribed locus		Rn.166411	4398979	AI501128
1389514_at	leucine rich repeat and Ig domain containing 1	Lingo1	315691				5000928	AI711152
1389515_at	regulatory factor X-associated ankyrin-containing protein	Rfxank	306353				6594860	AW251269
1389516_at				Transcribed locus		Rn.212265	14976362	BI300082
1389517_at	hypothetical protein LOC681186	LOC681186	681186				11392021	BF404046
1389518_at	translocase of outer mitochondrial membrane 5 homolog (yeast)	Tomm5	680080				3223595	AI009763
1389519_at	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	Psmd8	292766				14920390	BI275955
1389520_at	WD repeat domain 1	Wdr1	360950				14939957	BI285874
1389521_at	influenza virus NS1A binding protein	Ivns1abp	289089				4252057	AI408553
1389522_at	pleckstrin homology domain containing, family A member 6	Plekha6	360842				8501591	BE109446
1389523_at	zinc finger protein 598	Zfp598	287119				18186180	BM386127
1389524_at	YTH domain family, member 3	Ythdf3	361920				4285982	AA997881
1389525_at	ring finger protein 149	Rnf149	363222				4134664	AI171788
1389526_at	EFR3 homolog A (S. cerevisiae)	Efr3a	362923				13298325	BG373853
1389527_at	transmembrane protein 159	Tmem159	378467				18184126	BM384073
1389528_s_at	jun proto-oncogene	Jun	24516				14945383	BI288619
1389529_at	family with sequence similarity 168, member A	Fam168a	361614				4253099	AI409595
1389530_at	solute carrier family 35, member E1	Slc35e1	498599				14885125	BI274313
1389531_at	zinc finger protein 330	Zfp330	361387				7165856	AW523471
1389532_at	nebulette	Nebl	307189				6595881	AW252250
1389533_at	fibulin 2	Fbln2	282583				3104314	AA944398
1389534_at	ubiquitin-conjugating enzyme E2E 3	Ube2e3	295686				11213507	BF282336
1389535_at	death associated protein 3	Dap3	295238				14939500	BI285645
1389536_at	HUS1 checkpoint homolog (S. pombe)	Hus1	498411				11213024	BF281954
