ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
10604100	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1	Ndufa1	54405				110556627///2275036	NM_019443///Y07708
10604106	predicted gene 9	Gm9	194854				142387066///28913488	NM_001033234///BC048624
10604111	reproductive homeobox 1	Rhox1	385343				115311557///66932828	NM_001025084///DQ058638
10604119	reproductive homeobox 4D///reproductive homeobox 4A///reproductive homeobox 4G///reproductive homeobox 4F///reproductive homeobox 4C///reproductive homeobox 4E///reproductive homeobox 4B	Rhox4d///Rhox4a///Rhox4g///Rhox4f///Rhox4c///Rhox4e///Rhox4b	664610///664609///664608///636177///434759///194856///57737				89242157///297139750///89242132///89242131///89242149///89242159///89242161///8308179///34784653///63102107///187955413	NM_001039698///NM_001039688///NM_021300///NM_201236///NM_001039689///NM_001039696///NM_001039695///AF265350///BC057925///BC094891///BC147696
10604124	reproductive homeobox 4D///reproductive homeobox 4A///reproductive homeobox 4G///reproductive homeobox 4F///reproductive homeobox 4E///reproductive homeobox 4B	Rhox4d///Rhox4a///Rhox4g///Rhox4f///Rhox4e///Rhox4b	664610///664609///664608///636177///194856///57737				89242159///297139750///89242132///89242131///89242157///89242161///8308179///66932834///219520952	NM_001039696///NM_001039688///NM_021300///NM_201236///NM_001039698///NM_001039695///AF265350///DQ058641///BC172128
10604129	reproductive homeobox 3E///reproductive homeobox 3C///reproductive homeobox 3F///reproductive homeobox 3G///reproductive homeobox 3H///reproductive homeobox 3A	Rhox3e///Rhox3c///Rhox3f///Rhox3g///Rhox3h///Rhox3a	100135657///100135654///621852///546294///434758///382209				166706930///297206755///432134276///296841120///297207103///563407062///34391568///223462364///66932832	NM_001114157///NM_194063///NM_001145406///NM_001040089///NM_001184969///NM_001102457///AY147207///BC147475///DQ058640
10604135	developmental pluripotency-associated 3	Dppa3	73708				21218415///29422163	NM_139218///AF490347
10604139								
10604141								
10604143								
10604148	reproductive homeobox 8	Rhox8	434768				91598892///37595918	NM_001004193///AY329370
10604154	reproductive homeobox 9	Rhox9	104384				12963858///11526759	NM_023894///AF201698
10604157								
10604159	RIKEN cDNA 4930430D24 gene	4930430D24Rik	194735				223462110///141803081	BC147535///NM_001034856
10604165	reproductive homeobox 11	Rhox11	194738				91206457///29436667	NM_198598///BC049711
10604169	reproductive homeobox 12	Rhox12	382282				91206459///66932850	NM_001025083///DQ058649
10604175	transmembrane protein 255A	Tmem255a	245386				576080532///38614425	NM_172930///BC062956
10604187	lysosomal-associated membrane protein 2	Lamp2	16784				594191030///594191038///198708	NM_001017959///NM_010685///J05287
10604199	cullin 4B	Cul4b	72584				158635984///158711664///32483453	NM_001110142///NM_028288///AY330868
10604226	C1GALT1-specific chaperone 1	C1galt1c1	59048				270132494///20987541	NM_021550///BC029909
10604230	adaptor-related protein complex 3, sigma 1 subunit	Ap3s1	11777				142362739///3462899	NM_009681///AF084575
10604232								
10604234								
10604236								
10604240	ribosomal protein L17	Rpl17	319195				161484661///61402315	NM_001002239///BC091759
10604242								
10604245								
10604248	THO complex 2	Thoc2	331401				125656162///74206109///74227454///26086318///26088137	NM_001033422///AK138023///AK133711///AK038135///AK040892
10604290								
10604292	teneurin transmembrane protein 1	Tenm1	23963				595582174///4760775	NM_011855///AB025410
10604327	DDB1 and CUL4 associated factor 12-like 2	Dcaf12l2	245403				130502093	NM_175539
10604333	DDB1 and CUL4 associated factor 12-like 1	Dcaf12l1	245404				300192936///300192939///46250296	NM_178739///NM_001190718///BC068319
10604337	TSC22 domain family, member 1	Tsc22d1	21807				295293201///295293203///295293204	NM_207652///NM_009366///NM_001177751
10604340								
10604342								
10604344								
10604347	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	Smarca1	93761				262050607///34783715	NM_053123///BC057115
10604375	apelin	Apln	30878				123702126///113108995	NM_013912///DQ832282
10604380	zinc finger, DHHC domain containing 9	Zdhhc9	208884				158636016///60551970	NM_172465///BC090832
10604393	E74-like factor 4 (ets domain transcription factor)	Elf4	56501				225543335///4102840	NM_019680///AF016714
10604403	E74-like factor 4 (ets domain transcription factor)	Elf4	56501				225543335	NM_019680
10604405	apoptosis-inducing factor, mitochondrion-associated 1	Aifm1	26926				594150366///68005615	NM_012019///DQ016499
10604424	zinc finger protein 280C	Zfp280c	208968				262263370///262263373///262263375///262263377///39645738	NM_153532///NM_001166648///NM_001166649///NM_001166650///BC063775
10604447	G-protein coupled receptor 119	Gpr119	236781				111186468///32165529	NM_181751///AY288423
10604449								
10604451	ecto-NOX disulfide-thiol exchanger 2	Enox2	209224				407027859///19484218	NM_145951///BC025915
10604470	olfactory receptor 1321	Olfr1321	236785				52421340///111599915	NM_207631///BC119046
10604473	immunoglobulin superfamily, member 1	Igsf1	209268				262050640///262050641///262050646///262050639///32330684	NM_177591///NM_183335///NM_183336///NM_177915///AY227771
10604497	olfactory receptor 1322	Olfr1322	257978				58801353	NM_001011794
10604499	olfactory receptor 1323	Olfr1323	258385				33239073	NM_146390
10604501	heterogeneous nuclear ribonucleoprotein F	Hnrnpf	98758				261878595///261878596///261878598///261878600///261878602///261878604///261878606///58476099	NM_133834///NM_001166427///NM_001166428///NM_001166429///NM_001166430///NM_001166431///NM_001166432///BC089313
10604503	olfactory receptor 1324	Olfr1324	258289				22129700///111601024	NM_146292///BC119382
10604505	functional intergenic repeating RNA element	Firre	103012				224028274///224028275	NR_015505///NR_026976
10604508	FERM domain containing 7	Frmd7	385354				223461962///298358798	BC147257///NM_001190332
10604523	RAP2C, member of RAS oncogene family	Rap2c	72065				65301470///63100416	NM_172413///BC094890
10604528	muscleblind-like 3 (Drosophila)	Mbnl3	171170				71043949///34785688	NM_134163///BC057157
10604542	heparan sulfate 6-O-sulfotransferase 2	Hs6st2	50786				594191016///594191020///38648917	NM_001077202///NM_015819///BC063327
10604551	ubiquitin specific peptidase 26	Usp26	83563				262050629///13603822	NM_031388///AF285570
10604557	RIKEN cDNA 1700080O16 gene	1700080O16Rik	74279				115527440///241982799	BC109337///NM_028851
10604564	glypican 4	Gpc4	14735				238624185///758626	NM_008150///X83577
10604576	glypican 3	Gpc3	14734				262231735///23271427	NM_016697///BC036126
10604585	microRNA 717	Mir717	751531				262205576	NR_030497
10604587	microRNA 363	Mir363	723852				262206161	NR_029853
10604589	microRNA 92-2	Mir92-2	723942				262205655	NR_029748
10604591	microRNA 19b-2	Mir19b-2	387195				262205478	NR_029715
10604593	microRNA 20b	Mir20b	723923				262205717	NR_030273
10604595	microRNA 106a	Mir106a	723829				262205191	NR_029657
10604597	ribosomal protein S17 pseudogene///ribosomal protein S17	Gm6402///Rps17	623169///20068				134053886///262231781///51980706	NM_009092///NR_030688///BC081466
10604599								
10604602	microRNA 450b	Mir450b	751532				262205582	NR_030498
10604604	microRNA 450-1	Mir450-1	723869				262205434	NR_029963
10604606	microRNA 450-2	Mir450-2	723938				262205721	NR_030274
10604608	microRNA 542	Mir542	723901				262205679	NR_030264
10604610	microRNA 351	Mir351	723910				262205785	NR_029776
10604612	microRNA 503	Mir503	723879				262205725	NR_030275
10604614	microRNA 322	Mir322	723907				262205694	NR_029756
10604616	placental specific protein 1	Plac1	56096				142360115///8917576	NM_019538///AF250838
10604620	family with sequence similarity 122, member B	Fam122b	78755				262205228///262205224///262205234///42542782	NM_001166365///NM_030167///NM_001166583///BC066167
10604630	motile sperm domain containing 1	Mospd1	70380				594191000///71680659	NM_027409///BC100442
10604633	CAAX box 1B///CAAX box 1C///CAAX box 1A	Cxx1b///Cxx1c///Cxx1a	553127///72865///66158				255958195///65787324///115270961///20987761///13097383///21594452	NM_024170///NM_001018063///NM_028375///BC029838///BC003436///BC031701
10604637	CAAX box 1B///CAAX box 1C///CAAX box 1A	Cxx1b///Cxx1c///Cxx1a	553127///72865///66158				255958195///65787324///115270961///20987761///13097383///21594452	NM_024170///NM_001018063///NM_028375///BC029838///BC003436///BC031701
10604641								
10604643	RIKEN cDNA 1700013H16 gene	1700013H16Rik	75514				12838803///317108148	AK005953///NM_001200013
10604653	zinc finger protein 36, C3H type-like 3	Zfp36l3	333473				148539903///56122195	NM_001009549///AY661338
10604656	X-linked lymphocyte-regulated	Xlr	22441				619328899///13542709	NM_011725///BC005560
10604661								
10604663	high mobility group box 1	Hmgb1	15289				114326547///600760	NM_010439///L38477
10604665								
10604669								
10604671								
10604674	predicted gene 773	Gm773	331416				187955405///142344171	BC147685///NM_001033423
10604682	predicted gene 648	Gm648	270599				187957693///141803341	BC147598///NM_001033372
10604687	membrane magnesium transporter 1	Mmgt1	236792				141803324///21619014	NM_146234///BC032271
10604694	MAP7 domain containing 3	Mtap7d3	320923				144922675///67678362	NM_177293///BC096764
10604713	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	Arhgef6	73341				270132619///22266729	NM_152801///AF393831
10604735	RNA binding motif protein, X chromosome	Rbmx	19655				262231767///262231768///261862326///13277599	NM_011252///NM_001166623///NR_029425///BC003710
10604743	small nucleolar RNA, C/D box 61	Snord61	353374				86604698	NR_002903
10604745	G protein-coupled receptor 101	Gpr101	245424				262331567///77921461	NM_001033360///DQ198079
10604749								
10604751	fibroblast growth factor 13	Fgf13	14168				594150415///17390549///1563894///2444476///6911126///6911140///6911138///74202576	NM_010200///BC018238///U66202///AF020737///AF199608///AF199615///AF199614///AK141848
10604761	microRNA 504	Mir504	100124476				262205938	NR_030574
10604763	actin related protein 2/3 complex, subunit 1B	Arpc1b	11867				160837787///5442443	NM_023142///AF162768
10604765	mcf.2 transforming sequence	Mcf2	109904				576080542///33354154	NM_133197///AB101616
10604799	ATPase, class VI, type 11C	Atp11c	320940				83745136///83745142///76779263	NM_001037863///NM_001001798///BC106087
10604832	microRNA 505	Mir505	751545				262205587	NR_030499
10604834								
10604837	SRY (sex determining region Y)-box 3	Sox3	20675				156766076///30024609	NM_009237///AB108674
10604840								
10604842								
10604844	spermine synthase pseudogene///spermine synthase	Gm8234///Sms	666680///20603				118600997///283436127///2625113	NM_009214///NR_004433///AF031486
10604846								
10604850								
10604853	SLIT and NTRK-like family, member 4	Slitrk4	245446				142357201///109734518	NM_178740///BC117890
10604859								
10604861								
10604864	RIKEN cDNA 4930447F04 gene	4930447F04Rik	74862				12853732	AK015402
10604867	microRNA 471	Mir471	723939				262206374	NR_030154
10604869	microRNA 463	Mir463	723887				262206344	NR_030147
10604871	microRNA 470	Mir470	723873				262206369	NR_030153
10604873	microRNA 465b-1///microRNA 465c-2///microRNA 465c-1///microRNA 465b-2	Mir465b-1///Mir465c-2///Mir465c-1///Mir465b-2	100124473///100124464///100124441///100124440				262205877///262205882///262205867///262205873	NR_030562///NR_030563///NR_030560///NR_030561
10604875	microRNA 465b-1///microRNA 465c-2///microRNA 465c-1///microRNA 465b-2	Mir465b-1///Mir465c-2///Mir465c-1///Mir465b-2	100124473///100124464///100124441///100124440				262205877///262205882///262205867///262205873	NR_030562///NR_030563///NR_030560///NR_030561
10604877	microRNA 465	Mir465	723888				262206352	NR_030149
10604879								
10604882								
10604885	RIKEN cDNA 4933436I01 gene	4933436I01Rik	66780				116138809///13385231	BC125317///NM_025763
10604889	microRNA 201	Mir201	387197				262206119	NR_029588
10604891	microRNA 547	Mir547	723918				262205683	NR_030265
10604893	predicted pseudogene 4910	Gm4910	236844				20984062	XM_141816
10604895	predicted gene 10474	Gm10474	100038638				294610637	NR_033481
10604897								
10604899	predicted gene 6812///RIKEN cDNA 1700020N15 gene	Gm6812///1700020N15Rik	627927///75509				167830497///29436702	NM_001098842///BC049765
10604902								
10604904	ribosomal protein S6	Rps6	20104				142358015///62024567	NM_009096///BC092050
10604906	iduronate 2-sulfatase	Ids	15931				262205477///349713///895866	NM_010498///L07921///X75636
10604918	RIKEN cDNA 4930567H17 gene	4930567H17Rik	619303				142368528	NM_001033807
10604922	cDNA sequence BC023829	BC023829	236848				118131123///187954018	NM_001033328///BC138670
10604930								
10604932	CD99 antigen-like 2	Cd99l2	171486				313569803///19421734	NM_138309///AY078163
10604944	gamma-aminobutyric acid (GABA) A receptor, subunit epsilon	Gabre	14404				114145508///7861745	NM_017369///AF189263
10604954	microRNA 224	Mir224	723894				262205940	NR_029808
10604956	microRNA 452	Mir452	723919				262205497	NR_029974
10604958	melanoma antigen family A, 10	Magea10	236852				148238101	NM_001085506
10604961	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3	Gabra3	14396				247269170///193390	NM_008067///M86568
10604974	centrin 2	Cetn2	26370				142368991///15488828	NM_019405///BC013545
10604982	paraneoplastic antigen family 5	Pnma5	385377				316983149	NM_001100461
10604984	X-linked lymphocyte-regulated 4A///X-linked lymphocyte-regulated 4C///X-linked lymphocyte-regulated 4B	Xlr4a///Xlr4c///Xlr4b	434794///72891///27083				654822787///126032322///144226239///19343803///67514275	NM_021365///NM_001081642///NM_183094///BC025576///BC098242
10604996	X-linked lymphocyte-regulated 3B///X-linked lymphocyte-regulated 3C///X-linked lymphocyte-regulated 3A	Xlr3b///Xlr3c///Xlr3a	574437///22446///22445				160707916///154091004///126032308///13277869///409930///40353070	NM_001110784///NM_011727///NM_001081643///BC003812///U02600///BC064787
10605007	X-linked lymphocyte-regulated 3B///X-linked lymphocyte-regulated 3C///X-linked lymphocyte-regulated 3A	Xlr3b///Xlr3c///Xlr3a	574437///22446///22445				154091004///126032308///160707916///409930///62471422///40353070	NM_011727///NM_001081643///NM_001110784///U02600///BC093495///BC064787
